========= CIFAR100_FEDAVG_SMALL_RESNET14 =========
client 0 train samples 2500
client 1 train samples 2500
client 2 train samples 2500
client 3 train samples 2500
client 4 train samples 2500
client 5 train samples 2500
client 6 train samples 2500
client 7 train samples 2500
client 8 train samples 2500
client 9 train samples 2500
client 10 train samples 2500
client 11 train samples 2500
client 12 train samples 2500
client 13 train samples 2500
client 14 train samples 2500
client 15 train samples 2500
client 16 train samples 2500
client 17 train samples 2500
client 18 train samples 2500
client 19 train samples 2500
val samples--------- 1000
test samples-------- 9000
===================== Start Stage-1 =====================
len(client_models)=20
len(train_loaders)=20
opt[0]=SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.01
    maximize: False
    momentum: 0.9
    nesterov: False
    weight_decay: 0
)
001 == clients == 1.104 train loss 0.988 | test loss 11.923 | train acc 0.563 | test acc 0.027    == global model ==  train loss 4.387 | test loss 4.377 | train acc 0.016 | test acc 0.009 
002 == clients == 1.075 train loss 0.978 | test loss 11.547 | train acc 0.556 | test acc 0.027    == global model ==  train loss 4.261 | test loss 4.255 | train acc 0.014 | test acc 0.019 
003 == clients == 1.028 train loss 0.953 | test loss 11.446 | train acc 0.584 | test acc 0.028    == global model ==  train loss 4.191 | test loss 4.195 | train acc 0.015 | test acc 0.019 
004 == clients == 0.993 train loss 0.905 | test loss 11.668 | train acc 0.604 | test acc 0.028    == global model ==  train loss 4.146 | test loss 4.156 | train acc 0.016 | test acc 0.017 
005 == clients == 0.963 train loss 0.864 | test loss 11.405 | train acc 0.621 | test acc 0.029    == global model ==  train loss 4.124 | test loss 4.134 | train acc 0.014 | test acc 0.017 
006 == clients == 0.942 train loss 0.870 | test loss 11.567 | train acc 0.625 | test acc 0.029    == global model ==  train loss 4.089 | test loss 4.088 | train acc 0.022 | test acc 0.017 
007 == clients == 0.910 train loss 0.824 | test loss 11.531 | train acc 0.642 | test acc 0.030    == global model ==  train loss 4.063 | test loss 4.068 | train acc 0.022 | test acc 0.024 
008 == clients == 0.875 train loss 0.821 | test loss 11.945 | train acc 0.648 | test acc 0.029    == global model ==  train loss 4.040 | test loss 4.048 | train acc 0.030 | test acc 0.031 
009 == clients == 0.869 train loss 0.797 | test loss 11.686 | train acc 0.658 | test acc 0.031    == global model ==  train loss 4.029 | test loss 4.022 | train acc 0.035 | test acc 0.040 
010 == clients == 0.833 train loss 0.815 | test loss 11.655 | train acc 0.650 | test acc 0.031    == global model ==  train loss 4.004 | test loss 4.009 | train acc 0.040 | test acc 0.049 
011 == clients == 0.830 train loss 0.761 | test loss 11.747 | train acc 0.680 | test acc 0.030    == global model ==  train loss 4.002 | test loss 3.991 | train acc 0.043 | test acc 0.047 
012 == clients == 0.809 train loss 0.776 | test loss 11.915 | train acc 0.669 | test acc 0.032    == global model ==  train loss 3.984 | test loss 3.967 | train acc 0.047 | test acc 0.040 
013 == clients == 0.794 train loss 0.742 | test loss 12.033 | train acc 0.685 | test acc 0.032    == global model ==  train loss 3.960 | test loss 3.949 | train acc 0.049 | test acc 0.042 
014 == clients == 0.767 train loss 0.720 | test loss 12.091 | train acc 0.694 | test acc 0.033    == global model ==  train loss 3.935 | test loss 3.930 | train acc 0.056 | test acc 0.050 
015 == clients == 0.767 train loss 0.715 | test loss 12.013 | train acc 0.695 | test acc 0.032    == global model ==  train loss 3.922 | test loss 3.908 | train acc 0.059 | test acc 0.061 
016 == clients == 0.745 train loss 0.722 | test loss 11.857 | train acc 0.698 | test acc 0.033    == global model ==  train loss 3.912 | test loss 3.904 | train acc 0.062 | test acc 0.054 
017 == clients == 0.732 train loss 0.672 | test loss 11.939 | train acc 0.715 | test acc 0.034    == global model ==  train loss 3.907 | test loss 3.884 | train acc 0.058 | test acc 0.056 
018 == clients == 0.733 train loss 0.697 | test loss 12.133 | train acc 0.702 | test acc 0.033    == global model ==  train loss 3.883 | test loss 3.865 | train acc 0.068 | test acc 0.054 
019 == clients == 0.728 train loss 0.744 | test loss 12.158 | train acc 0.685 | test acc 0.032    == global model ==  train loss 3.875 | test loss 3.858 | train acc 0.064 | test acc 0.064 
020 == clients == 0.708 train loss 0.633 | test loss 12.080 | train acc 0.733 | test acc 0.034    == global model ==  train loss 3.856 | test loss 3.846 | train acc 0.075 | test acc 0.062 
021 == clients == 0.702 train loss 0.634 | test loss 11.955 | train acc 0.735 | test acc 0.033    == global model ==  train loss 3.850 | test loss 3.834 | train acc 0.072 | test acc 0.062 
022 == clients == 0.672 train loss 0.642 | test loss 12.214 | train acc 0.725 | test acc 0.034    == global model ==  train loss 3.838 | test loss 3.817 | train acc 0.073 | test acc 0.076 
023 == clients == 0.672 train loss 0.587 | test loss 12.372 | train acc 0.751 | test acc 0.034    == global model ==  train loss 3.828 | test loss 3.813 | train acc 0.082 | test acc 0.075 
024 == clients == 0.674 train loss 0.593 | test loss 12.185 | train acc 0.751 | test acc 0.035    == global model ==  train loss 3.810 | test loss 3.802 | train acc 0.081 | test acc 0.071 
025 == clients == 0.661 train loss 0.619 | test loss 12.374 | train acc 0.736 | test acc 0.034    == global model ==  train loss 3.805 | test loss 3.791 | train acc 0.083 | test acc 0.080 
026 == clients == 0.651 train loss 0.601 | test loss 12.021 | train acc 0.747 | test acc 0.034    == global model ==  train loss 3.810 | test loss 3.790 | train acc 0.083 | test acc 0.075 
027 == clients == 0.651 train loss 0.584 | test loss 12.223 | train acc 0.755 | test acc 0.034    == global model ==  train loss 3.782 | test loss 3.775 | train acc 0.089 | test acc 0.078 
028 == clients == 0.644 train loss 0.610 | test loss 12.426 | train acc 0.746 | test acc 0.033    == global model ==  train loss 3.769 | test loss 3.766 | train acc 0.091 | test acc 0.078 
029 == clients == 0.638 train loss 0.580 | test loss 12.303 | train acc 0.753 | test acc 0.035    == global model ==  train loss 3.766 | test loss 3.761 | train acc 0.096 | test acc 0.092 
030 == clients == 0.627 train loss 0.571 | test loss 12.540 | train acc 0.758 | test acc 0.034    == global model ==  train loss 3.746 | test loss 3.747 | train acc 0.097 | test acc 0.092 
031 == clients == 0.626 train loss 0.529 | test loss 12.211 | train acc 0.774 | test acc 0.035    == global model ==  train loss 3.741 | test loss 3.751 | train acc 0.104 | test acc 0.090 
032 == clients == 0.618 train loss 0.537 | test loss 12.263 | train acc 0.772 | test acc 0.035    == global model ==  train loss 3.735 | test loss 3.730 | train acc 0.099 | test acc 0.087 
033 == clients == 0.614 train loss 0.558 | test loss 12.424 | train acc 0.770 | test acc 0.034    == global model ==  train loss 3.721 | test loss 3.721 | train acc 0.106 | test acc 0.089 
034 == clients == 0.603 train loss 0.549 | test loss 12.138 | train acc 0.772 | test acc 0.035    == global model ==  train loss 3.714 | test loss 3.725 | train acc 0.108 | test acc 0.089 
035 == clients == 0.603 train loss 0.542 | test loss 12.389 | train acc 0.773 | test acc 0.035    == global model ==  train loss 3.703 | test loss 3.710 | train acc 0.108 | test acc 0.092 
036 == clients == 0.592 train loss 0.531 | test loss 12.461 | train acc 0.778 | test acc 0.034    == global model ==  train loss 3.688 | test loss 3.701 | train acc 0.109 | test acc 0.090 
037 == clients == 0.590 train loss 0.550 | test loss 12.311 | train acc 0.772 | test acc 0.035    == global model ==  train loss 3.694 | test loss 3.689 | train acc 0.107 | test acc 0.099 
038 == clients == 0.581 train loss 0.521 | test loss 12.281 | train acc 0.787 | test acc 0.035    == global model ==  train loss 3.680 | test loss 3.686 | train acc 0.116 | test acc 0.099 
039 == clients == 0.569 train loss 0.493 | test loss 12.283 | train acc 0.796 | test acc 0.036    == global model ==  train loss 3.665 | test loss 3.666 | train acc 0.117 | test acc 0.104 
040 == clients == 0.570 train loss 0.507 | test loss 12.366 | train acc 0.785 | test acc 0.036    == global model ==  train loss 3.668 | test loss 3.683 | train acc 0.115 | test acc 0.097 
041 == clients == 0.559 train loss 0.512 | test loss 12.440 | train acc 0.783 | test acc 0.036    == global model ==  train loss 3.655 | test loss 3.664 | train acc 0.115 | test acc 0.101 
042 == clients == 0.568 train loss 0.514 | test loss 12.291 | train acc 0.781 | test acc 0.036    == global model ==  train loss 3.644 | test loss 3.655 | train acc 0.122 | test acc 0.109 
043 == clients == 0.554 train loss 0.517 | test loss 12.482 | train acc 0.788 | test acc 0.035    == global model ==  train loss 3.645 | test loss 3.652 | train acc 0.120 | test acc 0.108 
044 == clients == 0.557 train loss 0.494 | test loss 12.161 | train acc 0.790 | test acc 0.036    == global model ==  train loss 3.634 | test loss 3.647 | train acc 0.125 | test acc 0.099 
045 == clients == 0.548 train loss 0.478 | test loss 12.253 | train acc 0.801 | test acc 0.036    == global model ==  train loss 3.634 | test loss 3.638 | train acc 0.127 | test acc 0.102 
046 == clients == 0.546 train loss 0.471 | test loss 12.117 | train acc 0.802 | test acc 0.035    == global model ==  train loss 3.627 | test loss 3.638 | train acc 0.128 | test acc 0.120 
047 == clients == 0.537 train loss 0.455 | test loss 12.109 | train acc 0.807 | test acc 0.036    == global model ==  train loss 3.608 | test loss 3.621 | train acc 0.130 | test acc 0.113 
048 == clients == 0.536 train loss 0.484 | test loss 12.284 | train acc 0.792 | test acc 0.035    == global model ==  train loss 3.605 | test loss 3.629 | train acc 0.133 | test acc 0.108 
049 == clients == 0.527 train loss 0.483 | test loss 12.186 | train acc 0.799 | test acc 0.036    == global model ==  train loss 3.605 | test loss 3.614 | train acc 0.132 | test acc 0.113 
050 == clients == 0.529 train loss 0.484 | test loss 12.402 | train acc 0.798 | test acc 0.036    == global model ==  train loss 3.575 | test loss 3.599 | train acc 0.134 | test acc 0.123 
global model -- val_loss=3.843 -- val_acc=0.136 -- test_loss=3.928 -- test_acc=0.134
051 == clients == 0.530 train loss 0.461 | test loss 12.242 | train acc 0.802 | test acc 0.036    == global model ==  train loss 3.576 | test loss 3.596 | train acc 0.139 | test acc 0.120 
052 == clients == 0.519 train loss 0.468 | test loss 12.385 | train acc 0.804 | test acc 0.037    == global model ==  train loss 3.584 | test loss 3.596 | train acc 0.131 | test acc 0.120 
053 == clients == 0.518 train loss 0.442 | test loss 12.406 | train acc 0.816 | test acc 0.036    == global model ==  train loss 3.565 | test loss 3.586 | train acc 0.135 | test acc 0.116 
054 == clients == 0.524 train loss 0.482 | test loss 12.242 | train acc 0.796 | test acc 0.035    == global model ==  train loss 3.565 | test loss 3.591 | train acc 0.142 | test acc 0.120 
