======= TISSUEMNIST_CENTRAL_SMALL_RESNET14 =======
client 0 train samples 10000
val samples--------- 1000
test samples-------- 10000
===================== Start Stage-1 =====================
len(client_models)=1
len(train_loaders)=1
opt[0]=SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.01
    maximize: False
    momentum: 0.9
    nesterov: False
    weight_decay: 0
)
001 == clients == 1.589 train loss 1.299 | test loss 1.280 | train acc 0.464 | test acc 0.504    == global model ==  train loss 1.284 | test loss 1.205 | train acc 0.476 | test acc 0.521 
002 == clients == 1.393 train loss 1.489 | test loss 1.589 | train acc 0.420 | test acc 0.475    == global model ==  train loss 1.520 | test loss 1.485 | train acc 0.451 | test acc 0.477 
003 == clients == 1.330 train loss 1.358 | test loss 1.254 | train acc 0.498 | test acc 0.517    == global model ==  train loss 1.276 | test loss 1.230 | train acc 0.477 | test acc 0.517 
004 == clients == 1.295 train loss 1.132 | test loss 1.160 | train acc 0.528 | test acc 0.522    == global model ==  train loss 1.188 | test loss 1.127 | train acc 0.502 | test acc 0.523 
005 == clients == 1.274 train loss 1.074 | test loss 1.163 | train acc 0.576 | test acc 0.540    == global model ==  train loss 1.140 | test loss 1.120 | train acc 0.519 | test acc 0.533 
006 == clients == 1.239 train loss 1.442 | test loss 1.595 | train acc 0.405 | test acc 0.405    == global model ==  train loss 1.483 | test loss 1.531 | train acc 0.382 | test acc 0.394 
007 == clients == 1.221 train loss 1.173 | test loss 1.168 | train acc 0.526 | test acc 0.553    == global model ==  train loss 1.169 | test loss 1.126 | train acc 0.530 | test acc 0.550 
008 == clients == 1.193 train loss 1.030 | test loss 1.061 | train acc 0.582 | test acc 0.578    == global model ==  train loss 1.022 | test loss 1.029 | train acc 0.595 | test acc 0.576 
009 == clients == 1.181 train loss 1.067 | test loss 1.087 | train acc 0.552 | test acc 0.554    == global model ==  train loss 1.074 | test loss 1.064 | train acc 0.564 | test acc 0.547 
010 == clients == 1.162 train loss 1.086 | test loss 1.076 | train acc 0.566 | test acc 0.575    == global model ==  train loss 1.138 | test loss 1.041 | train acc 0.526 | test acc 0.576 
011 == clients == 1.159 train loss 1.097 | test loss 1.081 | train acc 0.509 | test acc 0.555    == global model ==  train loss 0.976 | test loss 1.071 | train acc 0.590 | test acc 0.545 
012 == clients == 1.135 train loss 0.966 | test loss 1.063 | train acc 0.594 | test acc 0.578    == global model ==  train loss 1.057 | test loss 1.036 | train acc 0.547 | test acc 0.576 
013 == clients == 1.127 train loss 1.387 | test loss 1.437 | train acc 0.476 | test acc 0.448    == global model ==  train loss 1.343 | test loss 1.427 | train acc 0.438 | test acc 0.434 
014 == clients == 1.120 train loss 1.125 | test loss 1.213 | train acc 0.571 | test acc 0.565    == global model ==  train loss 1.278 | test loss 1.159 | train acc 0.543 | test acc 0.566 
015 == clients == 1.108 train loss 0.987 | test loss 1.052 | train acc 0.583 | test acc 0.611    == global model ==  train loss 0.977 | test loss 1.029 | train acc 0.618 | test acc 0.604 
016 == clients == 1.105 train loss 1.046 | test loss 1.111 | train acc 0.559 | test acc 0.575    == global model ==  train loss 1.117 | test loss 1.073 | train acc 0.552 | test acc 0.566 
017 == clients == 1.097 train loss 1.018 | test loss 1.001 | train acc 0.582 | test acc 0.611    == global model ==  train loss 0.874 | test loss 0.968 | train acc 0.639 | test acc 0.608 
018 == clients == 1.082 train loss 1.014 | test loss 1.056 | train acc 0.562 | test acc 0.609    == global model ==  train loss 1.049 | test loss 1.023 | train acc 0.582 | test acc 0.608 
019 == clients == 1.072 train loss 0.971 | test loss 1.043 | train acc 0.616 | test acc 0.599    == global model ==  train loss 1.017 | test loss 1.021 | train acc 0.589 | test acc 0.594 
020 == clients == 1.073 train loss 1.042 | test loss 1.136 | train acc 0.597 | test acc 0.583    == global model ==  train loss 0.984 | test loss 1.098 | train acc 0.609 | test acc 0.583 
021 == clients == 1.060 train loss 0.930 | test loss 0.981 | train acc 0.630 | test acc 0.619    == global model ==  train loss 0.975 | test loss 0.977 | train acc 0.597 | test acc 0.611 
022 == clients == 1.055 train loss 0.961 | test loss 0.991 | train acc 0.597 | test acc 0.611    == global model ==  train loss 0.905 | test loss 0.969 | train acc 0.630 | test acc 0.606 
023 == clients == 1.039 train loss 0.956 | test loss 1.065 | train acc 0.615 | test acc 0.596    == global model ==  train loss 1.035 | test loss 1.039 | train acc 0.604 | test acc 0.597 
024 == clients == 1.037 train loss 0.980 | test loss 1.082 | train acc 0.622 | test acc 0.577    == global model ==  train loss 0.975 | test loss 1.067 | train acc 0.609 | test acc 0.571 
025 == clients == 1.042 train loss 0.941 | test loss 1.089 | train acc 0.630 | test acc 0.577    == global model ==  train loss 0.996 | test loss 1.072 | train acc 0.582 | test acc 0.569 
026 == clients == 1.030 train loss 0.872 | test loss 1.039 | train acc 0.653 | test acc 0.602    == global model ==  train loss 0.953 | test loss 1.010 | train acc 0.608 | test acc 0.599 
027 == clients == 1.023 train loss 0.837 | test loss 1.050 | train acc 0.670 | test acc 0.597    == global model ==  train loss 0.886 | test loss 1.031 | train acc 0.615 | test acc 0.587 
028 == clients == 1.010 train loss 0.892 | test loss 1.022 | train acc 0.625 | test acc 0.607    == global model ==  train loss 0.898 | test loss 0.989 | train acc 0.651 | test acc 0.609 
029 == clients == 1.003 train loss 1.019 | test loss 1.171 | train acc 0.585 | test acc 0.556    == global model ==  train loss 0.963 | test loss 1.165 | train acc 0.597 | test acc 0.550 
030 == clients == 1.011 train loss 0.983 | test loss 1.060 | train acc 0.589 | test acc 0.585    == global model ==  train loss 0.922 | test loss 1.051 | train acc 0.627 | test acc 0.573 
031 == clients == 1.003 train loss 0.872 | test loss 1.061 | train acc 0.627 | test acc 0.595    == global model ==  train loss 0.904 | test loss 1.026 | train acc 0.632 | test acc 0.590 
032 == clients == 0.989 train loss 0.809 | test loss 1.043 | train acc 0.670 | test acc 0.603    == global model ==  train loss 0.903 | test loss 1.042 | train acc 0.637 | test acc 0.597 
033 == clients == 0.979 train loss 0.833 | test loss 1.057 | train acc 0.674 | test acc 0.612    == global model ==  train loss 0.923 | test loss 1.041 | train acc 0.618 | test acc 0.609 
034 == clients == 0.974 train loss 0.993 | test loss 1.201 | train acc 0.595 | test acc 0.558    == global model ==  train loss 0.972 | test loss 1.202 | train acc 0.602 | test acc 0.540 
035 == clients == 0.985 train loss 0.903 | test loss 1.034 | train acc 0.632 | test acc 0.618    == global model ==  train loss 0.865 | test loss 1.005 | train acc 0.648 | test acc 0.623 
036 == clients == 0.965 train loss 0.884 | test loss 1.021 | train acc 0.627 | test acc 0.626    == global model ==  train loss 0.910 | test loss 1.006 | train acc 0.618 | test acc 0.625 
037 == clients == 0.964 train loss 0.868 | test loss 1.064 | train acc 0.653 | test acc 0.585    == global model ==  train loss 0.877 | test loss 1.035 | train acc 0.646 | test acc 0.578 
038 == clients == 0.960 train loss 0.984 | test loss 1.115 | train acc 0.604 | test acc 0.583    == global model ==  train loss 0.940 | test loss 1.069 | train acc 0.618 | test acc 0.580 
039 == clients == 0.963 train loss 0.893 | test loss 1.127 | train acc 0.628 | test acc 0.593    == global model ==  train loss 0.879 | test loss 1.094 | train acc 0.651 | test acc 0.595 
040 == clients == 0.942 train loss 0.905 | test loss 1.101 | train acc 0.613 | test acc 0.571    == global model ==  train loss 0.894 | test loss 1.072 | train acc 0.618 | test acc 0.575 
041 == clients == 0.939 train loss 0.815 | test loss 0.971 | train acc 0.660 | test acc 0.651    == global model ==  train loss 0.811 | test loss 0.939 | train acc 0.658 | test acc 0.660 
042 == clients == 0.938 train loss 0.790 | test loss 1.029 | train acc 0.688 | test acc 0.607    == global model ==  train loss 0.812 | test loss 1.005 | train acc 0.667 | test acc 0.604 
