======== CIFAR100_CENTRAL_SMALL_RESNET14 =========
client 0 train samples 50000
val samples--------- 1000
test samples-------- 9000
===================== Start Stage-1 =====================
len(client_models)=1
len(train_loaders)=1
opt[0]=SGD (
Parameter Group 0
    dampening: 0
    differentiable: False
    foreach: None
    lr: 0.01
    maximize: False
    momentum: 0.9
    nesterov: False
    weight_decay: 0
)
001 == clients == 3.987 train loss 3.256 | test loss 3.457 | train acc 0.151 | test acc 0.138    == global model ==  train loss 3.275 | test loss 3.370 | train acc 0.128 | test acc 0.137 
002 == clients == 3.475 train loss 3.005 | test loss 3.182 | train acc 0.174 | test acc 0.156    == global model ==  train loss 2.876 | test loss 3.106 | train acc 0.241 | test acc 0.155 
003 == clients == 3.176 train loss 2.722 | test loss 2.934 | train acc 0.236 | test acc 0.234    == global model ==  train loss 2.853 | test loss 2.868 | train acc 0.231 | test acc 0.236 
004 == clients == 2.934 train loss 2.507 | test loss 2.638 | train acc 0.319 | test acc 0.264    == global model ==  train loss 2.557 | test loss 2.585 | train acc 0.288 | test acc 0.260 
005 == clients == 2.747 train loss 2.471 | test loss 2.675 | train acc 0.280 | test acc 0.286    == global model ==  train loss 2.503 | test loss 2.600 | train acc 0.311 | test acc 0.295 
006 == clients == 2.582 train loss 2.345 | test loss 2.394 | train acc 0.319 | test acc 0.332    == global model ==  train loss 2.128 | test loss 2.310 | train acc 0.372 | test acc 0.344 
007 == clients == 2.455 train loss 2.360 | test loss 2.568 | train acc 0.339 | test acc 0.325    == global model ==  train loss 2.398 | test loss 2.507 | train acc 0.332 | test acc 0.316 
008 == clients == 2.326 train loss 2.092 | test loss 2.309 | train acc 0.396 | test acc 0.355    == global model ==  train loss 2.042 | test loss 2.261 | train acc 0.391 | test acc 0.354 
009 == clients == 2.233 train loss 1.950 | test loss 2.231 | train acc 0.410 | test acc 0.377    == global model ==  train loss 1.886 | test loss 2.143 | train acc 0.455 | test acc 0.387 
010 == clients == 2.150 train loss 1.828 | test loss 2.065 | train acc 0.462 | test acc 0.415    == global model ==  train loss 1.866 | test loss 2.033 | train acc 0.413 | test acc 0.411 
011 == clients == 2.081 train loss 1.825 | test loss 2.044 | train acc 0.446 | test acc 0.395    == global model ==  train loss 1.840 | test loss 2.006 | train acc 0.469 | test acc 0.391 
012 == clients == 2.011 train loss 1.886 | test loss 2.042 | train acc 0.410 | test acc 0.440    == global model ==  train loss 1.849 | test loss 1.978 | train acc 0.450 | test acc 0.431 
013 == clients == 1.955 train loss 1.898 | test loss 2.172 | train acc 0.443 | test acc 0.415    == global model ==  train loss 1.824 | test loss 2.100 | train acc 0.451 | test acc 0.425 
014 == clients == 1.906 train loss 1.667 | test loss 1.935 | train acc 0.490 | test acc 0.448    == global model ==  train loss 1.599 | test loss 1.882 | train acc 0.516 | test acc 0.460 
015 == clients == 1.855 train loss 1.658 | test loss 1.987 | train acc 0.516 | test acc 0.435    == global model ==  train loss 1.655 | test loss 1.930 | train acc 0.521 | test acc 0.444 
016 == clients == 1.816 train loss 1.550 | test loss 1.854 | train acc 0.514 | test acc 0.474    == global model ==  train loss 1.627 | test loss 1.816 | train acc 0.503 | test acc 0.469 
017 == clients == 1.779 train loss 1.611 | test loss 1.828 | train acc 0.507 | test acc 0.483    == global model ==  train loss 1.552 | test loss 1.745 | train acc 0.531 | test acc 0.479 
018 == clients == 1.740 train loss 1.451 | test loss 1.736 | train acc 0.562 | test acc 0.494    == global model ==  train loss 1.533 | test loss 1.660 | train acc 0.519 | test acc 0.510 
019 == clients == 1.710 train loss 1.392 | test loss 1.803 | train acc 0.550 | test acc 0.492    == global model ==  train loss 1.438 | test loss 1.757 | train acc 0.550 | test acc 0.498 
020 == clients == 1.675 train loss 1.441 | test loss 1.712 | train acc 0.566 | test acc 0.504    == global model ==  train loss 1.547 | test loss 1.650 | train acc 0.521 | test acc 0.512 
021 == clients == 1.653 train loss 1.506 | test loss 1.772 | train acc 0.547 | test acc 0.496    == global model ==  train loss 1.346 | test loss 1.757 | train acc 0.583 | test acc 0.488 
022 == clients == 1.628 train loss 1.405 | test loss 1.702 | train acc 0.564 | test acc 0.502    == global model ==  train loss 1.378 | test loss 1.634 | train acc 0.561 | test acc 0.495 
023 == clients == 1.603 train loss 1.502 | test loss 1.714 | train acc 0.540 | test acc 0.501    == global model ==  train loss 1.375 | test loss 1.661 | train acc 0.582 | test acc 0.503 
